problem_id,Sample_Code,Generated,Language,Source
Prob2541,"#include <bits/stdc++.h>
#define REP(i, n) for(int i = 0; i < n; i++)
#define REPR(i, n) for(int i = n; i >= 0; i--)
#define FOR(i, m, n) for(int i = m; i < n; i++)
#define INF 2e9
#define ALL(v) v.begin(), v.end()
using namespace std;
typedef long long ll;
int main()
{
 int N;
 cin >> N;

 if (N < 105) {
  cout << 0;
 } else if (N == 105) {
  cout << 1;
 } else {
  int cnt = 0;
  for (int i = 107; i <= N; i += 2) {
   int divi = 0;
   FOR(l, 1, i+1) {
    if (i % l == 0) divi++;
   }
   if (divi == 8) {
    cnt++;
   }
  }
  cout << cnt + 1;
 }
}",Human,C++,CodeNet
Prob3657,"import Java.util.ArrayList;

public class VectorMatrixExample {
  public static void main(String[] args) {
    // Define a 2D vector
    ArrayList<Double> vector = new ArrayList<>();
    Collections.addAll(vector, 2.0, 3.0);

    // Define a 2x2 matrix
    double[][] matrix = {
      {1, 2},
      {3, 4}
    };

    // Matrix-vector multiplication
    ArrayList<Double> result = multiplyMatrixVector(matrix, vector);
    System.out.println(""Result of matrix-vector multiplication: "" + result);
  }

  public static ArrayList<Double> multiplyMatrixVector(double[][] matrix, ArrayList<Double> vector) {
    ArrayList<Double> result = new ArrayList<>();
    for (int i = 0; i < matrix.length; i++) {
      double sum = 0;
      for (int j = 0; j < matrix[i].length; j++) {
        sum += matrix[i][j] * vector.get(j);
      }
      result.add(sum);
    }
    return result;
  }
}",AI,Java,ChatGPT-4
Prob1096,"#include <iostream>
#include <vector>
#include <unordered_map>
#include <numeric>
#include <iomanip>

double calculateAverage(const std::vector<int>& marks) {
  double sum = std::accumulate(marks.begin(), marks.end(), 0);
  return sum / marks.size();
}

int main() {
  std::unordered_map<std::string, std::vector<int>> studentsMarks = {
    {""Alice"", {85, 90, 92}},
    {""Bob"", {78, 85, 88}},
    {""Charlie"", {95, 100, 97}}
  };

  std::string studentName = ""Alice"";

  if (studentsMarks.find(studentName) != studentsMarks.end()) {
    std::vector<int> marks = studentsMarks[studentName];
    double average = calculateAverage(marks);
    std::cout << ""Average marks for "" << studentName << "": "" << std::fixed << std::setprecision(2) << average << std::endl;
  } else {
    std::cout << ""Student "" << studentName << "" not found."" << std::endl;
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob2310,"import Java.time.LocalDate;
import Java.time.temporal.ChronoUnit;

public class DateDifference {
  public static long daysBetween(LocalDate date1, LocalDate date2) {
    return ChronoUnit.DAYS.between(date1, date2);
  }

  public static void main(String[] args) {
    LocalDate date1 = LocalDate.of(2023, 1, 1);
    LocalDate date2 = LocalDate.of(2024, 1, 1);
    System.out.println(""Days between dates: "" + daysBetween(date1, date2)); // Output: 365
  }
}",AI,Java,ChatGPT-4
Prob1411,"#include <stdio.h>
#include <stdlib.h>
#include <math.h>

typedef struct {
  int x, y;
} Point;

int compare(const void *a, const void *b) {
  Point *p1 = (Point *)a;
  Point *p2 = (Point *)b;
  return (p1->x - p2->x) ? (p1->x - p2->x) : (p1->y - p2->y);
}

int orientation(Point p, Point q, Point r) {
  int val = (q.y - p.y) * (r.x - q.x) - (q.x - p.x) * (r.y - q.y);
  if (val == 0) return 0; // collinear
  return (val > 0) ? 1 : 2; // 1 = clockwise, 2 = counterclockwise
}

void convex_hull(Point points[], int n) {
  qsort(points, n, sizeof(Point), compare);
  
  if (n < 3) return;
  
  Point *hull = (Point *)malloc(n * sizeof(Point));
  int k = 0;
  
  for (int i = 0; i < n; i++) {
    while (k >= 2 && orientation(hull[k-2], hull[k-1], points[i]) != 2) k--;
    hull[k++] = points[i];
  }
  
  int t = k + 1;
  for (int i = n-2; i >= 0; i--) {
    while (k >= t && orientation(hull[k-2], hull[k-1], points[i]) != 2) k--;
    hull[k++] = points[i];
  }
  
  for (int i = 0; i < k-1; i++) {
    printf(""(%d, %d) "", hull[i].x, hull[i].y);
  }
  printf(""\n"");
  
  free(hull);
}

int main() {
  Point points[] = {{0, 0}, {1, 1}, {2, 2}, {3, 1}, {1, 0}};
  int n = sizeof(points) / sizeof(points[0]);
  convex_hull(points, n);
  return 0;
}",AI,C,ChatGPT-4
Prob1146,"#include <stdio.h>

int main(){
 double S,l,r;
 scanf(""%lf"",&r);

 S = 3.141592653589*r*r;
 l = 2*3.141592653589*r;

 printf(""%f %f\n"",S,l);
 return 0;
}",Human,C,CodeNet
Prob900,"#include<stdio.h>

#define rep(i,n) for(int i=0;i<n;i++)
#define reps(i,n) for(int i=1;i<=n;i++)

int n,k;
int aa[111111];

int getinput(){
	scanf(""%d%d"",&n,&k);
	if(n==0)return -1;
	rep(i,n)scanf(""%d"",&aa[i]);
	return 1;
}


int getfirstsum(int left,int right){
	if(left==right)return aa[left];
	return getfirstsum(left,(left+right)/2) +
			 getfirstsum((left+right)/2+1,right);
}

int main(void){
	while(1){
		if(getinput()==-1)break;
		
		int a = getfirstsum(0,k-1);
		int ans=a;
		rep(i,n-k){
			a = a-aa[i]+aa[i+k];
			if(ans<a){
				ans=a;
			}
		}
		
		printf(""%d\n"",ans);
	}
}",Human,C,CodeNet
Prob3939,"typedef struct {
  char* widgets[10]; // Limit of 10 widgets
  int widgetCount;
} Dashboard;

void addWidget(Dashboard* dashboard, const char* widget) {
  dashboard->widgets[dashboard->widgetCount++] = strdup(widget);
}

void displayDashboard(Dashboard* dashboard) {
  for (int i = 0; i < dashboard->widgetCount; i++) {
    printf(""Displaying: %s\n"", dashboard->widgets[i]);
  }
}",AI,C,ChatGPT-3.5
Prob203,"import Java.util.*;
public class Main{
  public static void main(String[] args){

	Scanner sc = new Scanner(System.in);


	while(sc.hasNext()){
	  int a = sc.nextInt();
	  int b = sc.nextInt();
	  int x = a*b;
	  
	  if(x%2 == 0){
		System.out.println(""Even"");
	  }else{
		System.out.println(""Odd"");
	  }
	}
  }
}",Human,Java,CodeNet
Prob6043,"public class LnLogProperties {
  public static double ln2UsingLogProperties() {
    return Math.log(10) / 10; // Using known values
  }

  public static void main(String[] args) {
    double ln2 = ln2UsingLogProperties();
    System.out.println(""Approximation of ln(2) using logarithm properties = "" + ln2);
  }
}",AI,Java,ChatGPT-4
Prob2745,"class UserProfile {
  String username;
  String dietaryPreferences;

  public UserProfile(String username, String dietaryPreferences) {
    this.username = username;
    this.dietaryPreferences = dietaryPreferences;
  }

  public void updatePreferences(String newPreferences) {
    dietaryPreferences = newPreferences;
    System.out.println(""Updated preferences for "" + username + "": "" + dietaryPreferences);
  }
}",AI,Java,ChatGPT-4
Prob5585,"def make_divisors(n):
  lower_divisors, upper_divisors = [], []
  i = 1
  while i * i <= n:
    if n % i == 0:
      lower_divisors.append(i)
      if i != n // i:
        upper_divisors.append(n // i)
    i += 1
  return lower_divisors + upper_divisors[::-1]


A, B, K = map(int, input().split())
A_yaku = make_divisors(A)
B_yaku = make_divisors(B)
A_B_yaku = sorted(list(set(A_yaku) & set(B_yaku)))
print(A_B_yaku[len(A_B_yaku) - K])",Human,Python,CodeNet
Prob6533,"#include <stdio.h>
#include <bits/stdc++.h>

using namespace std;

typedef double db;
typedef long long ll;
typedef long double ld;
typedef unsigned int ui;
typedef unsigned long long ull;

typedef pair < db, db > pdd;
typedef pair < db, ld > pdl;
typedef pair < ld, db > pld;
typedef pair < ld, ld > ldp;

typedef pair < ll, ll > pll;
typedef pair < int, ll > pil;
typedef pair < ll, int > pli;
typedef pair < int, int > pii;

#define F first
#define S second

#define en end()
#define bg begin()

#define rev reverse
#define mp make_pair
#define pb push_back

#define y1 y1234567890
#define um unordered_map

#define all(x) x.bg, x.en
#define sz(x) (int)x.size()
#define len(x) (int)strlen(x)

#define sqr(x) ((x + 0ll) * (x))
#define sqrd(x) ((x + 0.0) * (x))

#define forn(i, n) for (int i = 1; i <= n; i++)

const ll inf = (ll)1e18;
const ll mod = (ll)1e9 + 7;

const db eps = (db)1e-9;
const db pi = acos(-1.0);

const int dx[] = {0, 0, 1, 0, -1};
const int dy[] = {0, 1, 0, -1, 0};

const int N = 2005;

int n, k, q, a[N], ar[N], arr[N];

int main() {
	//freopen("".in"", ""r"", stdin);
	//freopen("".out"", ""w"", stdout);
	//freopen("".err"", ""w"", stderr);

	//srand(time(NULL));

	//cin.tie(NULL);
	//cout.tie(NULL);
	//ios_base::sync_with_stdio(false);

	//cout << setprecision(10) << fixed;
	
	cin >> n >> k >> q;

	for (int i = 1; i <= n; i++)
		cin >> a[i];

	int ans = (int)2e9;

	for (int i = 1; i <= n; i++) {
		int m = 0;
		for (int j = 1; j <= n; j++) {
			if (a[j] < a[i])
				continue;
			int ptr = j - 1, sz = 0;
			while (ptr < n && a[ptr + 1] >= a[i])
				ar[++sz] = a[++ptr];
			sort(ar + 1, ar + 1 + sz);
			for (int it = 1; it <= sz - k + 1; it++)
				arr[++m] = ar[it];
			j = ptr;
		}
		sort(arr + 1, arr + 1 + m);
		if (m >= q)
			ans = min(ans, arr[q] - a[i]);
	}

	cout << ans;
	
	//cerr << (clock() + 0.0) / CLOCKS_PER_SEC;

	return 0;
}",Human,C++,CodeNet
Prob2055,"#include <math.h>
#include <stdio.h>
#include <string.h>
#include <stdlib.h>
void swap_int(int *x, int *y) {int temp;temp = *x;*x = *y;*y = temp;}
void swap_char(char *x, char *y) {char temp;temp = *x;*x = *y;*y = temp;}
int max(int x, int y) { return x > y ? x : y; }
int min(int x, int y) { return x > y ? y : x; }

int main(){
  double w,h,x,y;
  double ans1;
  int ans2;

  scanf(""%lf %lf %lf %lf"",&w,&h,&x,&y);

  double x1=x,x2=(w-x);
  double sx;
  if((x1*h)<(x2*h)){
    sx=x1*h;
  }else{
    sx=x2*h;
  }

  double y1=y,y2=(h-y);
  double sy;
  if(y1*w<y2*w){
    sy=y1*w;
  }else{
    sy=y2*w;
  }

  if(sx==sy){
    ans2=1;
  }else{
    ans2=0;
  }
  if(sx<sy){
    ans1=sy;
  }else{
    ans1=sx;
  }

  printf(""%lf %d\n"",ans1,ans2); 
  return 0;
  
}",Human,C,CodeNet
Prob715,"import Java.util.HashSet;
import Java.util.Scanner;

public class Main {
  public static void main(String[] args) {
    Scanner scan = new Scanner(System.in);
    int N = scan.nextInt();
    int M = scan.nextInt();
    int X = scan.nextInt();
    HashSet<Integer> station = new HashSet<>();
    for (int i = 0; i < M; i++) {
      station.add(scan.nextInt());
    }
    int costR = 0;
    for(int i = 0; i < X; i++) {
      if (station.contains(i)) {
        costR += 1;
      }
    }
    int costL = 0;
    for(int i = X+1; i <= N; i++) {
      if (station.contains(i)) {
        costL += 1;
      }
    }
    System.out.println(Math.min(costR, costL));
  }
}",Human,Java,CodeNet
Prob3514,"#include <iostream>
#include <vector>
#include <limits>

int main() {
  std::vector<double> savings(12);
  std::cout << ""Enter the monthly savings for the year (12 months). Type -1 to finish:\n"";
  
  for (int i = 0; i < 12; ++i) {
    std::cout << ""Month "" << (i + 1) << "": "";
    double amount;
    std::cin >> amount;
    if (amount == -1) break;
    savings[i] = amount;
  }

  double maxSavings = std::numeric_limits<double>::min();
  double minSavings = std::numeric_limits<double>::max();
  double totalSavings = 0;
  int count = 0;

  for (double amount : savings) {
    if (amount > 0) {
      if (amount > maxSavings) maxSavings = amount;
      if (amount < minSavings) minSavings = amount;
      totalSavings += amount;
      count++;
    }
  }

  if (count == 0) {
    std::cout << ""No savings entered.\n"";
    return 0;
  }

  double averageSavings = totalSavings / count;

  std::cout << ""Total Savings: "" << totalSavings << ""\n"";
  std::cout << ""Average Savings: "" << averageSavings << ""\n"";
  std::cout << ""Maximum Savings in a Month: "" << maxSavings << ""\n"";
  std::cout << ""Minimum Savings in a Month: "" << minSavings << ""\n"";

  return 0;
}",AI,C++,ChatGPT-4
Prob708,"#include <iostream>
#include <string>

void remplacerCaractere(std::string& chaine, char ancien, char nouveau) {
  for (char& c : chaine) {
    if (c == ancien) {
      c = nouveau;
    }
  }
}

int main() {
  std::string chaine = ""hello world"";
  char ancien = 'o', nouveau = '0';
  remplacerCaractere(chaine, ancien, nouveau);
  std::cout << ""Chaîne après remplacement : "" << chaine << std::endl;
  return 0;
}",AI,C++,ChatGPT-3.5
Prob2338,"import Java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		try (Scanner sc = new Scanner(System.in)) {
			int w = sc.nextInt();
			if (w <= 0 || w > 100) {
				System.exit(0);
				;
			}
			int h = sc.nextInt();
			if (h <= 0 || h > 100) {
				System.exit(0);
				;
			}
			int x = sc.nextInt();
			if (x < -100 || x > 100) {
				System.exit(0);
				;
			}

			int y = sc.nextInt();
			if (y < -100 || y > 100) {
				System.exit(0);
				;
			}
			int r = sc.nextInt();
			if (r <= 0 || r > 100) {
				System.exit(0);
				;
			}

			if (x - r < 0 || x + r > w) {
				System.out.println(""No"");
			} else if (y - r < 0 || y + r > h) {
				System.out.println(""No"");
			} else {
				System.out.println(""Yes"");
			}
		}
	}
}",Human,Java,CodeNet
Prob478,"#include<iostream>
#include<string>

using namespace std;

int main() {
	string s;
	for (int a, b; cin >> a >> b;) {
		s=to_string(a + b);
		cout << s.size() << endl;
	}
	return 0;
}",Human,C++,CodeNet
Prob4428,"#include<stdio.h>
#include<string.h>
#include<math.h>
#include<stdlib.h>

int main() {
	int w, h, x, y, c;
	double mx, my;

	scanf(""%d %d %d %d"", &w, &h, &x, &y);

	if (w - x >= x) {
		mx = (double)x * h;
	}
	else {
		mx = (double)(w - x) * h;
	}

	if (h - y >= y) {
		my = (double)w * y;
	}
	else {
		my = (double)w * (h - y);
	}

	if (my < mx) {
		printf(""%lf "", mx);
		c = 0;
	}
	else if (mx < my) {
		printf(""%lf "", my);
		c = 0;
	}
	else {
		printf(""%lf "", mx);
		c = 1;
	}

	printf(""%d"", c);
}",Human,C,CodeNet
Prob4832,"#include<math.h>
#include<time.h>
#include<string.h>
#include<stdlib.h>
#include<stdio.h>
int main()
{
	double r,pie=3.14159265358979323;
	scanf(""%lf"",&r);
	printf(""%.6f %.6f\n"",r*r*pie,2*r*pie);
	return 0;
}",Human,C,CodeNet
Prob5651,"#include <bits/stdc++.h>
#include <set>
#include <queue>

using namespace std;

#define rep(i, n) for (int i = 0; i < (int)(n); i++) 
#define reps(i, s, n) for (int i = s; i < (int)(n); i++) 
#define ll long long
#define ld long double
#define repl(i, n) for (ll i = 0; i < (ll)(n); i++) 
#define repsl(i, s, n) for (ll i = s; i < (ll)(n); i++) 
#define outdeb(fir, sec, thr) cout << fir << "":"" << sec << "":"" << thr << endl

int main()
{
 ll n;
 cin >> n;

 ll ans = 0;
 for(ll i = 1; i <= n; i+=2)
 {
  ll divs = 0;
  for(ll j = 1; j <= n; j++)
  {
   if(i % j == 0)divs++;
  }
  if(divs == 8) ans++;
 }
 cout << fixed << ans << endl; 

 return 0;
}",Human,C++,CodeNet
Prob1768,"import sys
S=input()
N=len(S)
if S[:N//2]==S[N//2+1:][::-1]:
  if N==3:
    print(""Yes"")
  elif (N//2)%2==1:
    if S[:(N//2)//2]==S[(N//2)//2+1:N//2][::-1] and S[N//2+1:-(N//2)//2]==S[-(N//2)//2+1:][::-1]:
      print(""Yes"")
    else:
#      sys.stderr.write(""2\n"")
      print(""No"")
  else:
    if S[:(N//2)//2]==S[(N//2)//2:N//2][::-1] and S[N//2+1:-(N//2)//2]==S[-(N//2)//2:][::-1]:
      print(""Yes"")
    else:
      print(""No"")
else:
#  sys.stderr.write(""1\n"")
  print(""No"")
",Human,Python,CodeNet
Prob3426,"#include <stdio.h>
#include <math.h>

typedef struct {
  double x, y;
} Car;

void moveCar(Car* car, double dx, double dy) {
  car->x += dx;
  car->y += dy;
}

double distanceTo(Car* car1, Car* car2) {
  return sqrt(pow(car1->x - car2->x, 2) + pow(car1->y - car2->y, 2));
}

int main() {
  Car car1 = {0, 0};
  Car car2 = {3, 4};

  printf(""Car 1 is at (%.2f, %.2f)\n"", car1.x, car1.y);
  printf(""Car 2 is at (%.2f, %.2f)\n"", car2.x, car2.y);

  moveCar(&car1, 1, 1);
  printf(""After moving car1:\n"");
  printf(""Car 1 is at (%.2f, %.2f)\n"", car1.x, car1.y);

  double dist = distanceTo(&car1, &car2);
  printf(""Distance between car1 and car2: %.2f\n"", dist);

  return 0;
}",AI,C,ChatGPT-4
